comment_id,author,publish_timestamp,score,tactic,label,text
UgyPeGViJF5OAp8F-s54AaABAg.A5dgVYjlo_vA5dqfA_d9uj,@kart182,1720474959000,0.8251593444,,HAM,@RameshbhaiRZala crypto bot
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5duo8sgpuZ,@MrCreepjo,1720477130000,0.8248453242,,HAM,@bletwort2920the fuck you mean Asia uses phone to pay for transport and many means and that uses nfc.
Ugw07O-kjaxtwaQ2Nkd4AaABAg,@aspacelex,1720452546000,0.8231081168,,HAM,"Mrwhostheboss said it's $250 - £200 - for the 6gb version, which is frankly a scam."
UgyWzmF8z9ycZBr6aVB4AaABAg.A5dBXNbskBMA5dWb9iQjRe,@PixelSheep,1720463916000,0.822356634,,HAM,Who has the money for a separate phone for different occasions? Especially in this price bracket :D
UgxuiEP5cC-tw66yPV54AaABAg.A5dgZHLPr-6A5dwR046Jdk,@miichelle19,1720477981000,0.8220005396,,HAM,@sinnaras9120 this is racist. Please delete.
Ugy8TXk-hWD3uaauekp4AaABAg.A5ePiWGReXJA5gh46N3nwZ,@arsonburneracc,1720570592000,0.8219973459,,HAM,"well it just came out so of course its only youtubers and shit rn, and honestly i think its genuinely great for $200, having a budget phone with actual software support, 120hz nice screen, easily replaceable back incase you scratch it to hell, spot to properly mount stuff to your phone which could be nice for little 3D printed accessories(and of course the kickstand that has more support due to being physically screed into it instead of just using magnets or adhesive) also as much as people are saying the battery not being easily swappable sucks (kinda does) it still makes replacing the battery easier compared to almost any other phone on the market currently. only maybe killer for me at least is the no nfc cause google pay is literally my only way of paying for stuff but I'm pretty sure alot of people dont care for nfc pay so-

as a google pixel 6 user for the past few years, im just happy to see companies other then google making actual nice budget/mid-range phones cause pixels have wayyy too many issues for being made by the company that makes fuckin android and half the software everyones forced to use."
Ugydp-OscFU88nzEQ4Z4AaABAg,@1lastry344,1720472964000,0.8216985819,,HAM,this dude has to be getting paid. He raves about this hunk of junk but trashes iphones when ever he can.
Ugy_ljHdLScjX8e_7wZ4AaABAg,@Quickrex,1720466379000,0.8204480313,,HAM,"Not for me, because I on a weekly basis, find my self pissing on my phone in the early morning hour's."
Ugz8Grfbzlfd1MUkQ1t4AaABAg,@bmar1784,1720484527000,0.819978221,,HAM,My wife has had her phone on a lanyard for a few months now and loves it. Granted it's super simple if you have a case. Now screws needed
UgxsJtVaJCMeggjEaDB4AaABAg,@dummy_professional,1720453414000,0.8197859628,,HAM,"Like, it's cool but the question is how far are they willing to go with 3rd and 4th generations of trying out stuff. Like, perhaps we could see the return of removable batteries, or special add ons for when you want to take more higher quality pictures. If they're willing to, they could make it very interesting, of course it takes money and I don't think companies are willing to throw a bunch of cash in those types of directions with little to no returns. Still nice to see phone companies taking risks in this direction."
UgxoqMA9ojmYiSGAiXN4AaABAg,@snowjo2,1721078751000,0.8197646757,,HAM,3D print a card holder so I can put my tap to pay card in it and it’s basically Tap to pay card
UgzT4YGCoNpTw68_hul4AaABAg,@JamesScholesUK,1720460955000,0.8191613746,,HAM,"Writing this on my Fairphone 5. I can remove the back with my finger, then swap the battery. The back comes in three colours. I bought a spare and stuck a Quad lock mount on one. OS is admittedly janky (better than launch though) but also everything is replaceable."
Ugw3J6S9IiMudE5qlD94AaABAg.A5dAmVcAGF7A5dLUx1AJ_J,@EnjoyurbleEdits,1720458090000,0.8191484548,,HAM,"@MST3.5 The battery is the thing most likely to go bad in both the short and the long term and even with a warranty depending on how fast Nothing ships you a replacement you could be without a phone for awhile.

Also, and nowadays people probably don't do this as much, but if you use your phone a lot having a backup battery on hand is easier than charging. Since basically every phone forces you to have one battery now, it's not a knock against Nothing, but being able to would be a perk for a specific niche of people."
UgzQ6OToU6w0X2BTsgN4AaABAg.A5dAvGC5FzXA5dEvbIvRfc,@BDnevernind,1720454647000,0.8188488262,,HAM,"@AndreVictorGoncalvesI see you posting this on every thread, but every review I've seen is that it's not replaceable by the user. What is your source? Or do you just mean you can yank it out but not put a new one in lol?"
UgyLknxAMUHk-YuOBY14AaABAg,@sayedsajjad967,1720469770000,0.8179206079,,SCAM_CRYPTO,My dad: “working on my truck” . Yea with XAI80T we have a fair and real chance to have impact! Much needed!
UgyWzmF8z9ycZBr6aVB4AaABAg.A5dBXNbskBMA5kUbzXZjsn,@nicfab1,1720697756000,0.815906251,,HAM,"@PixelSheepwho has the money to lose their normal phone with their whole life and connections on it at a party or festival? Replacing that is way more expensive, not to mention the hours of your free time to get it set up properly again with all the settings and accounts"
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5dJ8wDSOJr,@xelaander8429,1720456861000,0.815522533,,HAM,"@bastlast_ it's got 33W charging, you'd only need to replace the battery if you somehow damaged it. This whole ""I need to pop out the battery argument but they won't oet me"" is dumb cos you literally can do that"
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5dWFwiiD-H,@Daslerus,1720463734000,0.8154673026,,HAM,@BDnevernind In my country we use both NFC and QR-code payments via terminal. And it's everywhere: from small local shops to hypermarkets. I stopped using cash like 6 years ago.
Ugy9-v8VwEyWXxWRksN4AaABAg,@a1r592,1720464168000,0.8126944945,,HAM,Who came up with this idea 😭
Ugyyu-GRWZFmVN09nxl4AaABAg,@xniperzincaid,1720503954000,0.8113526912,,HAM,"In Taiwan, this is the trend already."
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA9odQMPf6Dq,@prakharlal9909,1729427047000,0.8109607815,,HAM,@AponTechy And burst in your pocket 3 months later
Ugxig8TLwjBe3TaIp694AaABAg,@eyeDavid,1720476353000,0.8103689359,,HAM,People mad about the battery… if you seen the calls I get you’d know why all companies don’t make the battery that easy to swap. It’s years before you need this and 90% can’t handle changing batteries in a smoke detector so don’t make it easier for them to try unless it’s dummy proof.
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5gCLJrPAlf,@SouravSatvaya,1720553956000,0.8093795809,,HAM,"@restoresto2039Yes! They should have provided you with 108 MP periscope camera, a 50 MP ultra wide camera, SD 8 Gen 3 SOC, 150W wired and 50W wireless charging, 7 years or major OS update at $200.

Speaking of accessories, which you mentioned them as gimmick, those accessories don't come inside the box, they sold separately. More or less even company sell 1st part accessories, no one will force you to buy those thing useless you want to. 

Yeah, they missed the opportunity, they lost a talented, tech enthusiast customer like you."
Ugw9tBtZfaGhv0bAATt4AaABAg,@noone-ld7pt,1720455162000,0.8093725798,,HAM,"Yea this was disapointing for me. When I see screws on the back and hear ""modular"" I expect more than just the aesthetic cover to be relpaceable. It feels like it's pretending to be something it's not just because repairability is a hot topic these days, which really annoys me. 

That being said, cheap phones getting pretty good is definitely a win. Haven't felt any need at all to buy a flagship phone in years so that is definitely a good trend. Now the next step is to make them *actually* modular with the *functional* parts being replacable, upgradeable and repairable. Framework is paving the way on the laptop front, wonder who's gonna take up the mantle for phones."
UgxyvfIkG4IS3Evj6ah4AaABAg,@ninjanerdstudent6937,1720476313000,0.8086453347,,HAM,This thing basically competes with the entire Moto G lineup.
UgxEhPYuUVDkDjgUp9B4AaABAg,@josher887,1720452860000,0.8078526768,,HAM,"In my opinion,

this feels like a Company phone, that both the finance department, trying to limit costs and the employees who will use it, will be satisfied.

Except for teens, only company phones don’t need NFC for payment."
UgyW16qEzRFCSrjwD214AaABAg,@karsnoordhuis4351,1721376639000,0.80571503,,HAM,"i wanted to love this phone, i thought about ordering one but the lack of NFC was too much of a compromise for me. WHY???? My S3 neo had NFC?!?!  I need NFC! id happily pay a little more to have it."
UgzVw0fzUBlUrMfza414AaABAg,@thomilsvlog4544,1720466222000,0.8045199048,,HAM,"Honestly, even with the lack of NFC, even with the non-replaceable battery and lack of wireless charging, this would still have been a VERY tempting offer for me back in my twenties, when I was either unemployed or working low-paid jobs. Even now, I find it intriguing, despite its shortcomings"
UgzQ6OToU6w0X2BTsgN4AaABAg.A5dAvGC5FzXA6XsTUYaF1B,@Keler477,1722388507000,0.8037039982,,HAM,"@BDnevernind i dont know if you corrected yourself but with jerry i mean jerry rig everything, he has a few million subs.  Sorry for bad english"
Ugz3iB3xUfRSgTQlwcd4AaABAg.A5dOcLUFtLaA5ewnZHxO7z,@dpgwalter,1720511728000,0.8014054688,,HAM,"Getting the back off of a phone is one of the bigger problems that stop your average Joe from repairing their own. Here you can get screws to remove the entire outer cover, and you can yank the battery out and get access to further internals within minutes of 0 risk work. For a $200 phone, it is still ahead far of the curve for repairs."
UgzWBF9__lRYjqE0dHt4AaABAg,@HumzahHussain,1725993500000,0.8006352708,,HAM,"I literally will not understand people, a $200 that has a super easy removable back cover allow repairability to be super easy!

Yes you can't hot-swap the battery but its still removable! The battery can be replaced with ease with this design, people are honestly brain-dead.

I think we need more phones like this that make innovations with intelligient designs to make very affordable phones!"
Ugxi_28rL6BuMNxjbNt4AaABAg,@LaxmiRani-d7f,1720469875000,0.8003907214,,SCAM_CRYPTO,O theres an ad on this page saying that &quot;Seeing this ad supports Marques Brownlee&quot; 😎 what about the XAI80T stuff you in it?
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5df0c0hGuP,@BlackHawkTejas,1720468852000,0.8003822969,,HAM,@bletwort2920What? Who said that to you? NFC uses are increasing day by day! And NFC payment is taking off along with NFC enabled Transportation system.
UgzaBmtPAxtNONPgDld4AaABAg,@pyroslev,1720456365000,0.800268685,,HAM,The lack of NFC is not as large a dealbreaker as I sit and think about it. Wireless charging when it does have MagSafe compatibility is a bummer but I could be okay with it. if this is a trend and the next iteration has these features then this would me a very nice phone for the budget people.
Ugz17hnVIPpCBZTyHT14AaABAg,@algorithm-w7o,1720563895000,0.7993034603,,HAM,"Wow what an idea you can change the color of your phone,  but not the battery. and you need to go buy a charger  WHY !   put an F ing charger in the box and charge 5 or 10 more bucks, my time is more valuable than going to a store and looking for a charger."
UgyPYYK7fXqDmUTRbXB4AaABAg,@sharathshaiva,1720452464000,0.7977934167,,HAM,Now this is innovative
UgywIm4Gx7UePFUCSuB4AaABAg,@sundaynightdrunk,1720490520000,0.7976217142,,HAM,"I mean for $200, it seems decent.  The screen and the performance are the main things most people will notice, and only if it slows down for most people.  That lack of water resistance makes the gimmick of the back and accessories worthless to me.  I like not worrying about a phone getting wet."
UgxNj-vOrOlzIfU3XIR4AaABAg,@therichestmaninbabylon3361,1720452485000,0.7971556208,,HAM,Nextel already did something similar to this.. and killed it.
Ugxl8rtSWMqAmehlsah4AaABAg,@gyanendramaurya1796,1720463292000,0.7962297508,,HAM,In India you get a solid phone for $200. It must be surprising for people in the west
UgxU3_eMf5hWKa0zFGZ4AaABAg,@KermitOfWar,1720468127000,0.7958840982,,HAM,"But..will it bend!? -JerryRig
For $200, this is a good budget phone for those looking for a ""burner""."
UgyVHnX82dzSxCyEtfR4AaABAg,@AtiqSamtia,1720473921000,0.7958254276,,HAM,"With the Orange back, can we install Rabbit apk and make a waaay better Rabbit in exactly $200?"
UgzbiYosSoiCZYQhslZ4AaABAg,@Silent_BG_Chara,1720473328000,0.7946040186,,HAM,"""not sure how many people are going to put there phone on a lanyard""

My mom and I who are known to drop our phones (not when it's on our hands mind you but more like if It's on a ledge). Plus we also forget to bring our phone sometimes sooooooooo at least 2. Haha not planing on getting this phone but lanyard for sure is in my shopping cart of accessories."
UgzQwe_WfjXCdnW1p3t4AaABAg,@maplejakee,1720532280000,0.7942098072,,HAM,Nobody is going to buy this besides youtubers and reviewers
Ugz6knpgid3l6D32ek54AaABAg,@BhaiBhai-ru6tz,1720455792000,0.7933222003,,HAM,I CAN JUST CHANGE MY PHOVE CASE ON MY IPHONE........ THIS IS BAD IDEAAAAAAAAAAAAA
UgymTuPfEALbdN56iA14AaABAg,@tgrroketff-yt,1720469818000,0.7931528835,,SCAM_CRYPTO,The most impressive part of this video is that Nothing got MKBHD to make a video about a $200 dollar phone. you made a move in XAI80T ?
UgwKcW3KA-ivJd49jpZ4AaABAg,@Alex-vp4ky,1720469964000,0.7914206126,,HAM,"I just dont know who this removable back cover is supposed to appeal to. Cause most ppl put cases on a phone, so changing color isnt doing much. And while the replaceable battery aspect of it is cool (disregarding the warranty issue), if this phone didnt have these “gimmicks” and instead was just a back phone—would it be any cheaper?

Cause even if the market is india, i doubt the value of ppl looking for cheap phones is any different. If it works and is cheap, thats what ppl buy. I dont know who this market of “wants a cheap phone” but also “wants customization” is. Doubt its a big market."
UgwQoe4uBl5P7toMI3F4AaABAg,@joesatchton212,1720604712000,0.7912471248,,HAM,"Throw these features on a higher tier device and I am seriously looking into it.  Exactly what we need in an endless ocean of same looking slab smartphones.  Props, Nothing!  Now let me replace the battery easily and throw in dual sim+microSD and a headphone jack and you got me."
Ugy_QCHnavSmiriRFxh4AaABAg,@BrownkingX,1720454308000,0.7905932374,,HAM,I really hope people buy this in India and start using the lanyard mostly .. we need to make it more common in india ❤
Ugxji4fZ-Ixco1F680B4AaABAg.A5gvoNDQxD-A6DUrQK2Kob,@KcCake,1721704515000,0.79021587,,HAM,My thoughts when watching this
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5dQb8dAnp4,@adnamamedia,1720460770000,0.7896635892,,HAM,⁠contact less payments. 95% of retailers in the US take Apple/Google Pay now. it's so much easier to pay using the phone already in your hand instead of fishing around in your bag to find your wallet and pull out your card
Ugzex_AENbIzjlEdKXl4AaABAg,@Mannju-o8q,1732418617000,0.7880329592,,HAM,I don't have money soon I will buy this phone and delete this comment
UgzD6ebYSjLgxaBom_F4AaABAg,@lopypop,1720453971000,0.7878082139,,HAM,"This should not be called ""modular"". This is modular in the same way that iPhones are modular with Mag Safe. LG and Motorola made actual modular phones back in the day"
UgyDCr2Ma1Mh5NBTU4d4AaABAg,@KurtKloetentreter,1720453725000,0.7878019386,,HAM,"While I agree that it should have a removable battery at this point, I'm not terribly mad about it. No NFC is a complete deal breaker for me tho. How much does an NFC chip cost? Pennies I imagine? Like come on. My NP1 is in dire need of replacement but NP3 is probably not coming out until next year .. this could have been a pretty amazing in-between phone, but no NFC makes it useless to me."
UgwsSNp6InUCHzUPNA14AaABAg,@Headcrab6,1727498518000,0.7874332618,,HAM,"Bro, check your comment section, there's bots in this."
UgwSdPWhjUwR4QqDLiR4AaABAg,@t1merickson,1720474435000,0.7859373933,,HAM,"$200 price + Lanyard makes this an exciting choice for a ""work assigned phone"" for any company that has technicians or anyone out in the field needing to document what they're doing or interface with a work app. I could see this selling well in that category"
UgyyOMifxhzU3C3NuPh4AaABAg.A5dCUxVbzE4A5dJXMQhe9t,@pocketlint82,1720457061000,0.7857760243,,HAM,"It's funny cause virtually no one I know uses nfc to pay. Credit card tap to pay, yes. I just never see anyone actually use their phone. I used to have it set up on my phone and even my watch. But eventually switched to just using credit card to tap cause it works reliably more often and is faster. It's still set up incase I forget my wallet. But by the time I open Google wallet, select a card, type in a pin and tap (and then sometimes it doesn't work the first time) my credit card would already be out of my pocket, tapped, and back in my pocket faster. I actually have nfc turned off lol"
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5dF2zzqgtl,@BDnevernind,1720454715000,0.7856083156,,HAM,What do you use NFC for? I have it disabled on my phone and have never encountered a reason to use it. This is far from a deal breaker for me.
UgzoAX9Ggv74_Pq0amV4AaABAg,@MrManafon,1720452769000,0.7854836266,,HAM,The colors and knob gave me Siemens M65 vibes there for a sec.
UgzG9Xkk7-i8TzALX6V4AaABAg,@prince_singer086,1720469905000,0.7851026868,,SCAM_CRYPTO,Genuinely not hearing enough creators plainly acknowledge how this totally fumbled on repairability what about the XAI80T thing you in it?
UgzWw2WOZIMKXV4nIWt4AaABAg,@JakeBaconDigital,1720495514000,0.7842766061,,HAM,With all the work to change the cover lets be honest... almost no one will ever do this. I don't even change my iphone case because it's too much work to change cases. I'm going to have to agree that with no removable battery ... huge missed opportunity. I remember going out as a a young adult and just before hanging out all night I just swapped my battery. good to go! Phone looks cool...idea is.... super gimmicky. Oled display though and $200? Dang....
UgwZ_vURvUJZurtZHIp4AaABAg.A5eeEAap740A5hk4YezR4a,@Nite85,1720605723000,0.784057399,,HAM,this guy really likes lanyards
UgxjbuJzesQ5inQIonV4AaABAg,@g.8.8.8,1720491577000,0.7837963229,,HAM,"Not your fault but you have an american view on the accessories. Lanyards are very commun in Asia (Japan, Taiwan, Korea at least) especially for younger women. You see many holding their phone this way in the bus, metro and street."
UgyhjgpaH2nbzf7XGdF4AaABAg,@stephengaffney293,1720566265000,0.7832192661,,HAM,"MKBHD was born in an apple test centre. He then had a microchip put in his spine by Steve Jobs. Every year he gets a new chip put in and gets the newest iPhones months before anyone else. In fact,this video was filmed on the iPhone 24 running iOS 4K (MKB4K is the future ). He is programmed what to say."
Ugw7cEhLbpdvoA0zMO54AaABAg,@kidfoodieusa3806,1720981038000,0.7799130976,,HAM,This makes me want to get rid of my iPhone 13 Pro
UgxHRfU41JdID0FDvRZ4AaABAg,@Voidhorrn,1732308114000,0.7792498993,,HAM,seeing this thing exist makes me question why i bought an s24 for way more money. ah well that just means i get to wait a while to see how they iterate on this
Ugxv5zY7T4L35Van8C54AaABAg,@XNetherblock,1723267160000,0.7792210585,,HAM,Thanks for the information man. I just bought the CMF phone one and the earbuds and watch whole set. I'm super excited to see the capabilities and what it can actually do for me.
UgyO5n3qnP551YPssct4AaABAg,@AmitKumar-zh2gy,1720455125000,0.7787813978,,HAM,"It's Interesting that top Yutubers like MKBHD and MeWhoIsTheBoss are covering this low budget CMF phone. These people rarely review mobile under $500.

Has Carl Pei used his leverage?
It might not be true. 
But Cral Pei surely know how to create hype and market his product."
Ugz9VqiZvmcDvD_Kcg14AaABAg,@prawinsama,1720454594000,0.7772437172,,HAM,"Oh yeah i can see this phone pop off in India, i personally wouldnt get it hell no cause it lacks even some basic features i need. But for an average user in India this works just fine and more appealing if anything. Am sure am gonna be seeing these in public spaces in a week or 2"
UgwQVHrbL1WKaqg9Yuh4AaABAg,@mehulkathiriya1737,1720457840000,0.7759134616,,HAM,"Hey I'm from india thinking about buying this phone, but i want to buy it at lowest price possible. For 6/128 gb and 8/128 gb version price difference is 24 usd which is big for me. My question is do i need 2 gb  more ram for smooth performance considering the fact that i don't play games but i use quite much apps."
UgwSg4a83ULUaMPkNTJ4AaABAg,@jeandesisnards5097,1720464525000,0.7741633656,,HAM,I really love this. I watch mrwhosetheboss on this earlier and love how you expanded on it that confirms what your mate said.
UgyAzmiARJbokB6Mbkt4AaABAg,@robertcarolinar,1720493484000,0.7741315755,,HAM,"1:58 Moto G1 had this. I had a red and violet back, and my father for example had a green and yellow back."
UgzKQfrdiGRUFaImxQR4AaABAg,@producerevan88,1720460325000,0.7737638819,,HAM,"What's up with the fluctuating bitrate? You turn into a mosaic at points my man, both on my phone and desktop 😭😭"
Ugx-MpoSsENAGGrokX94AaABAg,@rayers1000,1720462037000,0.7734332525,,HAM,"theyve got the spirit, but i want them to take this a lot farther on the modularity. this is very close to a buy for me. I've been waiting so long for not just modular, but affordable modular phones."
UgyFaUvbplDa6Oe_coF4AaABAg.A5dU2WnCAS6A5dhqaO5q0S,@GijsvanDam,1720470334000,0.773120218,,HAM,I was looking for this comment. Here in Amsterdam I see this *all* the time.
UgwnNOMVYVRtvc4Z4EF4AaABAg,@Տavij,1720524942000,0.7723294248,,HAM,"People in the comments are blaming their knack for being an NPC on Marques because they think he's the authority on opinions when it comes to tech. It must suck to not have the ability to critically think, think at all, and think for yourselves.

This is another gimmick device and impulse purchase at best. This, just like its design suggests, won't replace your $1,000+ smartphone that can do so much more than be a 2024 version of LG's G5...and for those of us who are old enough, we know how that device turned out. It's down to ""thinking"" if this device is worth that G5 throwback.

People put too much hype into these mid devices, simply because they can perform some needless gimmick. They aren't as practical as people hope...when they know that their iPhone or other $500+ smartphone will always give them more functionality, performance, and longevity...which is why people *invest* in the more expensive smartphones."
UgwhACa39FCHPoQfW8V4AaABAg,@RishiKapoor-y9o,1720512225000,0.7722749737,,HAM,"drop everything you're doing and find an ebook called Secret Pathway to Triumph, trust me on this"
Ugy9e8npXLPPdW4RSi94AaABAg,@piliq3774,1720471911000,0.7720862582,,HAM,This is the „good“ Rabbit R1 if you download GPT
Ugz4CSYVp9LwAxXpcMR4AaABAg,@filip8461,1720599816000,0.7717680763,,HAM,"It's interesting how we came around. I got Honor Magic 6 Pro in Green and at first I was not convinced about ""Vegan Leather"" back because I always liked how glass feels premium, but after using it for a while longer I find it much more durable (obviously) much more easy to hold, not getting overheated as glass and it really grew on me. I see more phones following this trend, as for example Motorolas RAZR."
UgwW9Mx2zzWU19HMi4x4AaABAg,@ZhoomTheCool,1720467383000,0.7711921941,,HAM,"actually lanyards are very common outside of north america, it's a way to prottect your from being snatched and stollen and its just kinda comfortable in walkable citties"
Ugzqjpsu1x6H5ju-2xB4AaABAg,@AbhijitBiswasDBZ,1720501961000,0.7708851862,,HAM,"I was eager to get this one but damn, stereo speaker's are a must.... what pathetic cost cutting is this😂😂😂"
UgzvZ9X1gvN3wqlf67t4AaABAg,@Rawstock92,1721599892000,0.7708101281,,HAM,"Modular batteries, cameras, memory, storage, and processors would be the ultimate — at the same time, if the user has the accessories dialed in for custom use, a $200 “core” that is swappable might be a good exchange. As peripherals (camera, storage, batter[ies], new-custom-wowness) externalize again, replacing the core is a compelling concept. Even having a screw-on removable layer of external battery and storage makes sense in a lot of applications, particularly in moving data quickly from the field to a workstation."
UgxE6xPd_AQcDmzdxAV4AaABAg,@IxanderMen,1720455935000,0.7695228448,,HAM,company's keep stealing my ideas like fr. STOP STEALING MY IDEAS COMPANY'S!!!
Ugys2PdmQ348PQIEq214AaABAg,@LHSlash,1720460355000,0.7692900315,,HAM,"Is this an ad, or do you have a financial stake on this company?"
Ugw1gUpyEPgg4sVL7V54AaABAg.A5dH9ZUmh1gA5dJeti9nVv,@TacticalCoffeeDrinker-tn7ks,1720457131000,0.7685789078,,HAM,Personally I would buy this for the teenage engineering and just run the Rabbit R1 hardware on it 100% better
UgzREcQGVtahl44cT4d4AaABAg,@HELLOhi16007,1720463919000,0.7678490215,,HAM,"I watched MrWhoseTheBoss' review and was like ""wow, that's awesome! Will buy this!""
Saw this review and now I've got no idea what to feel about this phone."
Ugw2X4AMWQSMtlaKRmV4AaABAg,@GGnORewind,1720542802000,0.7670896545,,HAM,Motorola ad is like that Math teacher who you don't want to come to the class but he never falls sick . You guys let me know how many phones did Motorola launched in 2024.
Ugyo8bXt9AAff3cVqf94AaABAg,@TFolls1,1720466571000,0.7670651331,,HAM,"I just got a Facebook memory showing me my MotoX from 2016z I had a dark wood back, blue metal accents and an engraving!"
UgytlSr541uiMF7lEPV4AaABAg,@mkbhxd,1720453867000,0.7664834166,,HAM,9:57 this phone is mainly targeted for India but smartphone market in India is changed people are buying premium phones on EMI than buying midrange smartphone mostly iPhone and Samsung phones and most of the people who will buy phones are Gen Z and working professionals so they what to buy so this just don’t work in India I guess
UgwN8LHKHoo1ey9UriF4AaABAg,@faizanKhan-kt6jj,1720512160000,0.7644349938,,HAM,"I can't believe why nobody is talking about this book called Secret Pathway To Triumph. Millionaires book, Trust me."
Ugz9ypCRPk4F1NgmkMx4AaABAg,@arpandey7043,1739887180000,0.7643330116,,HAM,I am actually watching this video in my CMF phone right now...if it was a bit more dust & water proof for indian market it would have been great as india has very dusty & humid environment😕 i just ❤ Nothing OS
UgwsMzAonoQKQhIFOQd4AaABAg,@deathab0ve,1720458762000,0.7640328701,,HAM,"Ussually there is a way to ""enhance"" a video that come up when I watch it. I never turn it on as sometimes it is cool, but other times it causes weird shimmers. Well To me this entire video looks ""enhanced"" and I have no ""enchanced"" option. Is this just on by default now or is this video not ready for it and just so happens to be a bit off?"
Ugw9BZ1RKNG5cjIPdGV4AaABAg,@kellycharleston5796,1720460921000,0.76360756,,HAM,So you guys will talk about this but not Xiaomi 14 😢
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5dbZoy0zYZ,@alvaromenendez4139,1720467043000,0.7630415541,,HAM,"I'm old and I sometimes missed, in very nerd way, my Ericsson T10s. I always had 1 full charge battery ready to swap if needed and on holidays 2 of them. Everything was perfect but the antenna prompt to be broken easily."
Ugx2zzarT65lKyc41EN4AaABAg,@Hoowwwww,1720472788000,0.7625810011,,HAM,"propaganda, they told you to market this one

who is that CEO? from the same cabal?"
UgzX5Cjvdpa0U4sCZuV4AaABAg,@devnol,1720460443000,0.7618963914,,HAM,"I get that the target market for this is India but daring launch the global version without NFC is just a bad move. Was super excited to be looking into perhaps my next phone but the moment I heard that I crossed it off the shortlist. Also that flap telling you you're not allowed to replace the battery (which is just stupid because yes I am, I bought the phone) is borderline offensive. Better luck next time."
UgxE_whQO3UZ3BGJ3d94AaABAg,@sreejithprakash13s36,1720453519000,0.7615472918,,HAM,Headphone jack and charger in the box are the only complaint in this price range.
Ugwy2O6fP5BmEdo-yox4AaABAg,@For_The_Biscuit,1720456486000,0.7600246422,,HAM,Insane how much value the lower end of smartphones has these days. I spent over $200 just to insure my phone.
Ugz06_YEJz3DbJtNRil4AaABAg,@SudhishabChinnu-ft9ly,1720512205000,0.7599703195,,HAM,Find the book titled Secret Pathway to Triumph. You'll learn all the money attraction techniques there. Trust me on this.
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5ga9cR9TZE,@MW-pb2gf,1720566967000,0.7596126004,,HAM,"the number of “i was going to buy this until i saw you couldn’t swap out the battery!” comments 💀 bro no you were Not about to run out and randomly buy this, get real. why are you all so obsessed with swapping out a battery. what value is that adding to your day or your device."
UgxBKI6Kee0corC3NfB4AaABAg,@manojmandal6917,1720469955000,0.7582624047,,SCAM_CRYPTO,Back in my day phones came with two different front plates so you could decide which color/pattern you like Who of you also got into XAI80T today
Ugwjo_OG2PiTCkzIZJh4AaABAg,@wasimonearth,1720457681000,0.7579111994,,HAM,"We don't use NFC much in India, many just use WhatsApp, so they have understood their TAM and made the adjustments"
Ugw3J6S9IiMudE5qlD94AaABAg.A5dAmVcAGF7A5dZ7Rx2Hpm,@ardenderi,1720465238000,0.7578261651,,HAM,"I must say if one  can't manage to live with 5000 mah battery one has massive phone addiction on hand. Only time this should be problem is when you are like backpacking or have a workphone and you are using it constantly.  It will be good for 3-4 years and by then you throw the phone away anyways, because it is ""sluggish"" from the store anyways. I for once don't advocate for 5000 mah ""hot"" swappable batteries culminating inside peoples houses. Only way I see ""hot"" swappable battery justified in modern phone is the option to buy phone without battery and manufactures making them standard size across their lineup.

This prince range is good for starter phones and possibly first phones. I could see the wrist strap as decent accessory for  younger school kids, but overall the phone doesn't seem that rigid and 3rd party case solution will probably outperform."
UgxMdgGjJKWsBZ0oxot4AaABAg,@bernyosuna,1720458998000,0.7576661652,,HAM,"Is it just me or this videos are staring to get boring, I mean I just saw a review of this same phone and I gotta say it"
Ugx4qsreCqdhLXL7pbR4AaABAg.A5dAPedtG5FA5dVQA3FHis,@ieditedmyname289,1720463294000,0.7570258786,,HAM,"@nathanvrvrt 
The fairphone 5 costs about $700, so not a fair comparison."
UgzkSDqobDkTFQNkT514AaABAg,@Vysair,1720454585000,0.7569138844,,HAM,"Marques, this is just a phone case except it's $200. They are a gimmick. As for the stand, plenty enough case did it but I would say Samsung came closest as it's an official case (transparent).

The landyard is nothing special as well, plenty case have side holes for landyard and I myself have one on my Ringke Onyx.

Dont get me started on magsafe, a case can easily emulate that. What's magsafe do better is allowing wireless charging to work as it's a ring."
Ugxtwrb6zau2Su0LR5x4AaABAg,@Mechenzo440,1720459758000,0.7561629291,,HAM,Perfect for children and elderly
UgyFG3kSDox6cUNXG9h4AaABAg,@Sid-kv8ci,1720549231000,0.7561629291,,HAM,perfect for senior citizens and kids...
UgyjtADl5ahgsVVjOGt4AaABAg,@mrEngineer282,1722878793000,0.7560350742,,HAM,"Bought this device, it's really good for the price"
